"Name","SI","Handles","VM","WS","PM","NPM","Path","Company","CPU","FileVersion","ProductVersion","Description","Product","__NounName","BasePriority","ExitCode","HasExited","ExitTime","Handle","SafeHandle","HandleCount","Id","MachineName","MainWindowHandle","MainWindowTitle","MainModule","MaxWorkingSet","MinWorkingSet","Modules","NonpagedSystemMemorySize","NonpagedSystemMemorySize64","PagedMemorySize","PagedMemorySize64","PagedSystemMemorySize","PagedSystemMemorySize64","PeakPagedMemorySize","PeakPagedMemorySize64","PeakWorkingSet","PeakWorkingSet64","PeakVirtualMemorySize","PeakVirtualMemorySize64","PriorityBoostEnabled","PriorityClass","PrivateMemorySize","PrivateMemorySize64","PrivilegedProcessorTime","ProcessName","ProcessorAffinity","Responding","SessionId","StartInfo","StartTime","SynchronizingObject","Threads","TotalProcessorTime","UserProcessorTime","VirtualMemorySize","VirtualMemorySize64","EnableRaisingEvents","StandardInput","StandardOutput","StandardError","WorkingSet","WorkingSet64","Site","Container"
"svchost","0","214","2203407683584","9203712","2187264","11664","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","0.125","10.0.18362.1 (WinBuild.160101.0800)","10.0.18362.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"7520","Microsoft.Win32.SafeHandles.SafeProcessHandle","214","16500",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","11664","11664","2187264","2187264","102336","102336","2564096","2564096","10350592","10350592","90808320","2203409031168","True","Normal","2187264","2187264","00:00:00.1093750","svchost","4095","True","0","System.Diagnostics.ProcessStartInfo","10/26/2020 10:11:36 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.1250000","00:00:00.0156250","89460736","2203407683584","False",,,,"9203712","9203712",,
"svchost","0","192","2203688751104","3854336","6897664","15224","C:\WINDOWS\System32\svchost.exe","Microsoft Corporation","1.046875","10.0.18362.1 (WinBuild.160101.0800)","10.0.18362.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"7524","Microsoft.Win32.SafeHandles.SafeProcessHandle","192","18368",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","15224","15224","6897664","6897664","97640","97640","7258112","7258112","10883072","10883072","376823808","2203695046656","True","Normal","6897664","6897664","00:00:00.1093750","svchost","4095","True","0","System.Diagnostics.ProcessStartInfo","10/24/2020 10:20:45 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:01.0468750","00:00:00.9375000","370528256","2203688751104","False",,,,"3854336","3854336",,
"svchost","0","107","2203392212992","5570560","1392640","7744","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","0.09375","10.0.18362.1 (WinBuild.160101.0800)","10.0.18362.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"7476","Microsoft.Win32.SafeHandles.SafeProcessHandle","107","18756",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","7744","7744","1392640","1392640","71872","71872","1667072","1667072","6320128","6320128","77660160","2203395883008","True","Normal","1392640","1392640","00:00:00.0625000","svchost","4095","True","0","System.Diagnostics.ProcessStartInfo","10/26/2020 7:23:25 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0937500","00:00:00.0312500","73990144","2203392212992","False",,,,"5570560","5570560",,
"svchost","0","296","2203395887104","9404416","3162112","9848",,,"0.859375",,,,,"Process","8",,,,,,"296","18836",".","0","",,,,,"9848","9848","3162112","3162112","94328","94328","4624384","4624384","11874304","11874304","141946880","2203460169728",,,"3162112","3162112","00:00:00.5000000","svchost",,"True","0","System.Diagnostics.ProcessStartInfo","10/29/2020 9:18:25 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.8593750","00:00:00.3593750","77664256","2203395887104","False",,,,"9404416","9404416",,
"svchost","0","225","2203412688896","9633792","2502656","12888","C:\WINDOWS\System32\svchost.exe","Microsoft Corporation","0.0625","10.0.18362.1 (WinBuild.160101.0800)","10.0.18362.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"6152","Microsoft.Win32.SafeHandles.SafeProcessHandle","225","20952",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","12888","12888","2502656","2502656","113928","113928","2957312","2957312","11194368","11194368","101306368","2203419529216","True","Normal","2502656","2502656","00:00:00.0468750","svchost","4095","True","0","System.Diagnostics.ProcessStartInfo","10/29/2020 6:10:41 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0625000","00:00:00.0156250","94466048","2203412688896","False",,,,"9633792","9633792",,
"svchost","0","134","2203388973056","7270400","1679360","8560","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","0.03125","10.0.18362.1 (WinBuild.160101.0800)","10.0.18362.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"7592","Microsoft.Win32.SafeHandles.SafeProcessHandle","134","23068",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","8560","8560","1679360","1679360","67224","67224","1929216","1929216","7344128","7344128","72847360","2203391070208","True","Normal","1679360","1679360","00:00:00.0312500","svchost","4095","True","0","System.Diagnostics.ProcessStartInfo","11/1/2020 2:37:14 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0312500","00:00:00","70750208","2203388973056","False",,,,"7270400","7270400",,
"svchost","0","123","2203390775296","8417280","3342336","7200",,,"0.046875",,,,,"Process","8",,,,,,"123","23336",".","0","",,,,,"7200","7200","3342336","3342336","67992","67992","3616768","3616768","8511488","8511488","77705216","2203395928064",,,"3342336","3342336","00:00:00.0312500","svchost",,"True","0","System.Diagnostics.ProcessStartInfo","11/1/2020 2:35:38 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0468750","00:00:00.0156250","72552448","2203390775296","False",,,,"8417280","8417280",,
"svchost","0","394","2203477164032","17051648","7950336","19104",,,"209.015625",,,,,"Process","8",,,,,,"394","24092",".","0","",,,,,"19104","19104","7950336","7950336","136160","136160","43945984","43945984","52252672","52252672","178151424","2203496374272",,,"7950336","7950336","00:00:42.9531250","svchost",,"True","0","System.Diagnostics.ProcessStartInfo","10/30/2020 4:27:30 AM",,"System.Diagnostics.ProcessThreadCollection","00:03:29.0156250","00:02:46.0625000","158941184","2203477164032","False",,,,"17051648","17051648",,
"svchost","0","182","2203392983040","2375680","3026944","429928","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","1.78125","10.0.18362.1 (WinBuild.160101.0800)","10.0.18362.1","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"5156","Microsoft.Win32.SafeHandles.SafeProcessHandle","182","24776",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","429928","429928","3026944","3026944","71480","71480","3424256","3424256","8466432","8466432","79462400","2203397685248","True","Normal","3026944","3026944","00:00:01.6406250","svchost","4095","True","0","System.Diagnostics.ProcessStartInfo","10/25/2020 2:57:21 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:01.7812500","00:00:00.1406250","74760192","2203392983040","False",,,,"2375680","2375680",,
"SyncServer","1","223","123912192","14381056","4595712","17624","C:\Program Files (x86)\Common Files\Apple\Mobile Device Support\SyncServer.exe","Apple Inc.","0.296875","669.24.0.52","","SyncServer.exe","","Process","8",,"False",,"7944","Microsoft.Win32.SafeHandles.SafeProcessHandle","223","28428",".","0","","System.Diagnostics.ProcessModule (SyncServer.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","17624","17624","4595712","4595712","248440","248440","6864896","6864896","19435520","19435520","130220032","130220032","True","Normal","4595712","4595712","00:00:00.0937500","SyncServer","4095","True","1","System.Diagnostics.ProcessStartInfo","10/29/2020 5:01:16 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.2968750","00:00:00.2031250","123912192","123912192","False",,,,"14381056","14381056",,
"System","0","8446","3923968","20480","196608","272",,,"29433.625",,,,,"Process","8",,,,,,"8446","4",".","0","",,,,,"272","272","196608","196608","0","0","217088","217088","3198976","3198976","13852672","13852672",,,"196608","196608","08:10:33.7343750","System",,"True","0","System.Diagnostics.ProcessStartInfo","10/24/2020 4:19:48 PM",,"System.Diagnostics.ProcessThreadCollection","08:10:33.7343750","00:00:00","3923968","3923968","False",,,,"20480","20480",,
"SystemSettings","1","902","2203843473408","544768","45412352","42480","C:\Windows\ImmersiveControlPanel\SystemSettings.exe","Microsoft Corporation","0.828125","10.0.18362.752 (WinBuild.160101.0800)","10.0.18362.752","Settings","Microsoft? Windows? Operating System","Process","8",,"False",,"4088","Microsoft.Win32.SafeHandles.SafeProcessHandle","902","10432",".","1772660","Settings","System.Diagnostics.ProcessModule (SystemSettings.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","42480","42480","45412352","45412352","811528","811528","58462208","58462208","91611136","91611136","529444864","2203847667712","True","Normal","45412352","45412352","00:00:00.3750000","SystemSettings","4095","False","1","System.Diagnostics.ProcessStartInfo","10/25/2020 2:42:09 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.8281250","00:00:00.4531250","525250560","2203843473408","False",,,,"544768","544768",,
"TabTip","1","318","2203478614016","7553024","4050944","16440","C:\Program Files\Common Files\microsoft shared\ink\TabTip.exe","Microsoft Corporation","25.921875","10.0.18362.1 (WinBuild.160101.0800)","10.0.18362.1","Touch Keyboard and Handwriting Panel","Microsoft? Windows? Operating System","Process","13",,"False",,"6012","Microsoft.Win32.SafeHandles.SafeProcessHandle","318","12948",".","0","","System.Diagnostics.ProcessModule (TabTip.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","16440","16440","4050944","4050944","242720","242720","4116480","4116480","15486976","15486976","161447936","2203479670784","True","High","4050944","4050944","00:00:19.1562500","TabTip","4095","True","1","System.Diagnostics.ProcessStartInfo","10/24/2020 4:23:33 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:25.9218750","00:00:06.7656250","160391168","2203478614016","False",,,,"7553024","7553024",,
"taskhostw","1","344","2203605524480","15589376","12517376","41888","C:\WINDOWS\system32\taskhostw.exe","Microsoft Corporation","24.21875","10.0.18362.1 (WinBuild.160101.0800)","10.0.18362.1","Host Process for Windows Tasks","Microsoft? Windows? Operating System","Process","8",,"False",,"6636","Microsoft.Win32.SafeHandles.SafeProcessHandle","344","5556",".","0","","System.Diagnostics.ProcessModule (taskhostw.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","41888","41888","12517376","12517376","218712","218712","13565952","13565952","21188608","21188608","291172352","2203609395200","True","Normal","12517376","12517376","00:00:15.8281250","taskhostw","4095","True","1","System.Diagnostics.ProcessStartInfo","10/24/2020 4:23:28 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:24.2187500","00:00:08.3906250","287301632","2203605524480","False",,,,"15589376","15589376",,
"taskhostw","1","423","2203493269504","15712256","9629696","23224","C:\WINDOWS\system32\taskhostw.exe","Microsoft Corporation","1.328125","10.0.18362.1 (WinBuild.160101.0800)","10.0.18362.1","Host Process for Windows Tasks","Microsoft? Windows? Operating System","Process","8",,"False",,"5600","Microsoft.Win32.SafeHandles.SafeProcessHandle","423","24856",".","0","","System.Diagnostics.ProcessModule (taskhostw.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","23224","23224","9629696","9629696","270880","270880","10178560","10178560","22966272","22966272","208060416","2203526283264","True","Normal","9629696","9629696","00:00:01.1406250","taskhostw","4095","True","1","System.Diagnostics.ProcessStartInfo","10/24/2020 4:35:11 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:01.3281250","00:00:00.1875000","175046656","2203493269504","False",,,,"15712256","15712256",,
"TiltWheelMouse","1","194","80769024","2666496","1867776","12632","C:\Windows\System32\TiltWheelMouse.exe","Pixart Imaging Inc","0.859375","1.0.0.2","1.0.0.2","pximouse","pximouse","Process","8",,"False",,"6984","Microsoft.Win32.SafeHandles.SafeProcessHandle","194","14592",".","0","","System.Diagnostics.ProcessModule (TiltWheelMouse.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","12632","12632","1867776","1867776","156112","156112","2662400","2662400","9334784","9334784","87322624","87322624","True","Normal","1867776","1867776","00:00:00.4531250","TiltWheelMouse","4095","True","1","System.Diagnostics.ProcessStartInfo","10/24/2020 4:23:45 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.8593750","00:00:00.4062500","80769024","80769024","False",,,,"2666496","2666496",,
"TranslucentTB","1","205","100032512","8855552","10059776","14336","C:\Program Files (x86)\TranslucentTB\TranslucentTB.exe","TranslucentTB Open Source Developers","1913.421875","2018.2.0.833ae80fe3040177c933b2a7ef362c421b10f7ed.master-Release","2018.2.0.833ae80fe3040177c933b2a7ef362c421b10f7ed.master-Release","TranslucentTB","TranslucentTB","Process","8",,"False",,"5204","Microsoft.Win32.SafeHandles.SafeProcessHandle","205","14536",".","0","","System.Diagnostics.ProcessModule (TranslucentTB.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","14336","14336","10059776","10059776","175656","175656","10059776","10059776","14209024","14209024","101126144","101126144","True","Normal","10059776","10059776","00:16:29.3750000","TranslucentTB","4095","True","1","System.Diagnostics.ProcessStartInfo","10/24/2020 4:23:48 PM",,"System.Diagnostics.ProcessThreadCollection","00:31:53.4218750","00:15:24.0468750","100032512","100032512","False",,,,"8855552","8855552",,
"Twitch","1","277","4458885120","16318464","4861952","14520","C:\Users\Kevin\AppData\Local\Temp\Twitch\Twitch.exe","Twitch Interactive, Inc.","2.21875","8.0.0.0","8.0.0.0","Twitch","Twitch","Process","8",,"False",,"6304","Microsoft.Win32.SafeHandles.SafeProcessHandle","277","23812",".","0","","System.Diagnostics.ProcessModule (Twitch.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","14520","14520","4861952","4861952","229456","229456","5685248","5685248","17518592","17518592","291450880","4586418176","True","Normal","4861952","4861952","00:00:01.2031250","Twitch","4095","True","1","System.Diagnostics.ProcessStartInfo","10/30/2020 3:14:18 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:02.2187500","00:00:01.0156250","163917824","4458885120","False",,,,"16318464","16318464",,
"TwitchAgent","1","1332","652451840","97308672","108191744","94240","C:\Users\Kevin\AppData\Roaming\Twitch\Bin\TwitchAgent.exe","Twitch Interactive, Inc.","64.078125","7.5.7419.39417","7.5.7419.39417","TwitchAgent","Twitch","Process","13",,"False",,"2108","Microsoft.Win32.SafeHandles.SafeProcessHandle","1332","25092",".","0","","System.Diagnostics.ProcessModule (TwitchAgent.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","94240","94240","108191744","108191744","791712","791712","127176704","127176704","167215104","167215104","683290624","683290624","True","High","108191744","108191744","00:00:49.4531250","TwitchAgent","4095","True","1","System.Diagnostics.ProcessStartInfo","10/30/2020 3:14:29 PM",,"System.Diagnostics.ProcessThreadCollection","00:01:04.0781250","00:00:14.6250000","652451840","652451840","False",,,,"97308672","97308672",,
"TwitchUI","1","359","345804800","103452672","40525824","30224","C:\Users\Kevin\AppData\Roaming\Twitch\Bin\Electron\TwitchUI.exe","Twitch Interactive, Inc.","1.671875","7.3.3","7.3.3","Twitch","Twitch","Process","4",,"False",,"6804","Microsoft.Win32.SafeHandles.SafeProcessHandle","359","3740",".","0","","System.Diagnostics.ProcessModule (TwitchUI.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","30224","30224","40525824","40525824","418720","418720","54878208","54878208","113238016","113238016","375889920","375889920","True","Idle","40525824","40525824","00:00:00.5937500","TwitchUI","4095","True","1","System.Diagnostics.ProcessStartInfo","10/30/2020 3:15:25 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:01.6718750","00:00:01.0781250","345804800","345804800","False",,,,"103452672","103452672",,
